model_id,lambda_,delta,alpha,ma_window,min_gap_samples,n_records,duration_samples,n_ground_truth,n_detections,f1_classic,f1_weighted,f3_classic,f3_weighted,recall_4s,recall_10s,precision_4s,precision_10s,edd_median_s,edd_p95_s,fp_per_min,nab_score_standard,nab_score_low_fp,nab_score_low_fn,tp,fp,fn,tp_weight_sum
model_164,10.0,0.005,0.9999,50,4000,229,180554.47598253275,5.681222707423581,35.633187772925766,0.17597046083470333,0.11719372122612878,0.2865948590449966,0.1904249666139941,0.17901329162888371,0.4022509745441932,0.0649497772980529,0.13576730915223642,5.133797872340418,6.5399882978723385,2.602803408939229,-5.486533052146106,-8.65394670966949,-7.623350240851662,2.2751091703056767,33.35807860262009,3.406113537117904,1.5442852983988349
model_165,10.0,0.005,0.9999,200,500,229,180554.47598253275,5.681222707423581,83.08733624454149,0.17694408086197227,0.14115698443494318,0.36214864321069007,0.29062358755550455,0.4272388031667508,0.6829528218591923,0.07155506503350156,0.12003281718705776,3.7727714285714202,5.660185714285707,5.69340686672721,-7.573660570372379,-14.987334672797383,-6.451976357587824,3.88646288209607,77.46288209606988,1.794759825327511,3.173924308588065
model_166,10.0,0.005,0.9999,200,1000,229,180554.47598253275,5.681222707423581,65.44978165938865,0.1906062323668742,0.14334391964955856,0.37299225769111105,0.283291818882169,0.3596762311667269,0.6532483948679685,0.07177209033543328,0.13230349020163393,4.356615384615377,6.127838461538454,4.569666508969442,-6.387844695099176,-12.240640181861938,-6.221272279228712,3.6768558951965065,61.109170305676855,2.004366812227074,2.817027656477439
model_167,10.0,0.005,0.9999,200,2000,229,180554.47598253275,5.681222707423581,46.917030567685586,0.19796515459690434,0.13618289375441034,0.35163076442704905,0.24384179115651378,0.2663928231485385,0.5528657100099432,0.07402968318104944,0.14639585466545427,5.052705882352932,6.6676970588235225,3.3011170664647014,-5.5295497496545645,-9.716411540063921,-6.606424531305781,3.039301310043668,43.82096069868996,2.6419213973799125,2.112267831149928
model_168,10.0,0.005,0.9999,200,4000,229,180554.47598253275,5.681222707423581,31.283842794759824,0.1691991127479872,0.11214856671660962,0.2578951732614423,0.17228015210046624,0.15745730245152284,0.35121342859269905,0.06750210853689927,0.13992302272708607,5.015944134078204,6.242943016759773,2.2696337012876096,-5.565638314449726,-8.348777237627926,-8.14786797949818,2.0,29.283842794759824,3.6812227074235806,1.3304133915574972
model_169,10.0,0.01,0.99,10,500,229,180554.47598253275,5.681222707423581,105.21834061135371,0.16644786746383797,0.14306868090387068,0.32937083361442127,0.2863909849067516,0.47108089095309746,0.6419190062299489,0.07634787743499907,0.11829924468366843,3.068864077669901,4.6910417475728154,6.929809280119992,-9.332019649123453,-18.672771617959647,-7.198761568635486,3.960698689956332,97.79912663755458,1.720524017467249,3.5524570596797673
model_170,10.0,0.01,0.99,10,1000,229,180554.47598253275,5.681222707423581,71.51528384279476,0.18617755510316913,0.15570305993274974,0.35406499827981064,0.29796475257662147,0.41264527278526764,0.6248375661071526,0.0840333826635142,0.13344386357560542,3.620302439024387,5.24092195121951,4.880862095964013,-6.691793884258491,-13.036378946262182,-6.226924934042671,3.834061135371179,66.37117903930131,1.8471615720524017,3.2673362445414855
model_171,10.0,0.01,0.99,10,2000,229,180554.47598253275,5.681222707423581,46.39301310043668,0.1940177069085039,0.14481627024796273,0.33886386449495,0.24898278909546903,0.25806697405400203,0.5291461913090477,0.08209342878511328,0.14550712285184164,4.785707070707071,6.316960606060602,3.267052591627105,-5.3291118110034965,-9.438723832431739,-6.409676979328677,3.1746724890829694,43.11790393013101,2.506550218340611,2.2659825327510927
model_172,10.0,0.01,0.99,10,4000,229,180554.47598253275,5.681222707423581,28.87336244541485,0.16180863852841934,0.11741902443876355,0.2434911272275528,0.17644771511087312,0.1775901696271591,0.32767437239245617,0.0804006065249812,0.134463395207096,4.479360946745559,5.788643786982245,2.1381123580906882,-5.306988406790893,-7.847548635344397,-8.041075104741214,1.9519650655021834,26.921397379912662,3.7292576419213974,1.379615720524018
model_173,10.0,0.01,0.99,50,500,229,180554.47598253275,5.681222707423581,66.5589519650655,0.16836669669245688,0.13516394686761146,0.2953271162405765,0.2408503274742957,0.33004341999011916,0.5101472007457108,0.07701452912842298,0.13365204507426706,3.7020549450549445,5.242257142857142,4.0855999837107335,-7.445794236104173,-13.380894132315303,-7.827589266164547,2.982532751091703,62.301310043668124,2.6986899563318776,2.454218340611353
model_174,10.0,0.01,0.99,50,1000,229,180554.47598253275,5.681222707423581,50.1528384279476,0.17600183044986736,0.13623932799256736,0.29991339024269464,0.2352750153881113,0.2840756447936001,0.49004774088257264,0.07758042211812088,0.14119907765012502,4.112722222222222,5.609887777777776,3.274358151018656,-6.180553006701881,-10.638067387490139,-7.4015774756963975,2.8296943231441047,46.8471615720524,2.851528384279476,2.185438136826783
model_175,10.0,0.01,0.99,50,2000,229,180554.47598253275,5.681222707423581,35.86899563318777,0.1741083804781796,0.1259369521339494,0.2760883243657058,0.20005001611052817,0.2010923221397149,0.4059411198442794,0.07674017966311027,0.14502773662556817,4.785081395348833,6.077113953488368,2.440274771588577,-5.5634741586907825,-8.73780634989725,-7.766701076187987,2.3275109170305677,33.52838427947598,3.353711790393013,1.6264483260553135
model_176,10.0,0.01,0.99,50,4000,229,180554.47598253275,5.681222707423581,24.117903930131003,0.1439654691715815,0.10146534726751023,0.20551543115576246,0.144527083134223,0.12770000035926055,0.2749899756321539,0.06915136535572004,0.1304356641535848,4.895947712418297,5.9573725490196034,1.7509104032824274,-5.537041320485518,-7.657299635646206,-8.848091202206485,1.5502183406113537,22.56768558951965,4.131004366812227,1.076556040756915
model_177,10.0,0.01,0.99,200,500,229,180554.47598253275,5.681222707423581,35.467248908296945,0.1208009749250608,0.09375146000716791,0.2077723407469137,0.16342465591154434,0.20542996226594992,0.33995737615696514,0.06018648185448848,0.10569995069128008,4.041659574468094,5.649497872340435,2.544374574339402,-6.159239563197824,-9.28416769092952,-8.793282049550315,1.8908296943231442,33.096069868995635,3.7903930131004366,1.4681717612809309
model_178,10.0,0.01,0.99,200,1000,229,180554.47598253275,5.681222707423581,30.397379912663755,0.1264917210733814,0.09595227247284689,0.21106513883427055,0.16224206499495628,0.18910480270934935,0.33128146933695357,0.0653464430414607,0.11293983873532151,4.260028368794336,5.758865248226959,2.2011695446617847,-5.783147461622456,-8.4567879622764,-8.67776825933042,1.8078602620087336,28.362445414847162,3.873362445414847,1.3615749636098973
model_179,10.0,0.01,0.99,200,2000,229,180554.47598253275,5.681222707423581,24.20524017467249,0.1280417602169695,0.09182117058797723,0.20282964601269002,0.14573216937692757,0.14806475383793646,0.2948466227524794,0.06432661541424596,0.1181331865834551,4.832014705882355,6.214551470588242,1.7727485157966836,-5.457758204316496,-7.573574995440037,-8.740461162466516,1.5938864628820961,22.58951965065502,4.0873362445414845,1.122139737991266
model_180,10.0,0.01,0.99,200,4000,229,180554.47598253275,5.681222707423581,17.54585152838428,0.09666124774779201,0.07036202048868319,0.1385718853780258,0.10240526237753286,0.09443926546097108,0.18218394792694817,0.05429829089262232,0.09724756886677582,4.621928571428573,5.682983928571432,1.3571364658305975,-5.640897592241904,-7.16840703264661,-9.663169072912915,1.056768558951965,16.489082969432314,4.6244541484716155,0.7466608442503638
model_181,10.0,0.01,0.9999,10,500,229,180554.47598253275,5.681222707423581,154.86899563318778,0.15715176287450885,0.13881106959734096,0.38016990757375096,0.33672221076325975,0.6610759595315208,0.88113019925247,0.062241465397863203,0.09644270903662548,2.7189339207048486,4.64082555066079,10.823770819186002,-12.090693062594454,-25.905500607347477,-6.794643002008335,5.026200873362446,144.2052401746725,0.6550218340611353,4.577147016011645
model_182,10.0,0.01,0.9999,10,1000,229,180554.47598253275,5.681222707423581,101.58951965065502,0.18788180418175804,0.16013290580512413,0.4224154732057643,0.361466591087426,0.5588556311970132,0.8437168487675809,0.07158425544851148,0.11869538687458067,3.4661155555555583,5.409358222222219,7.206874879865523,-7.901176185483573,-16.978293775460273,-5.25781389704544,4.82532751091703,94.60262008733625,0.8558951965065502,4.190468704512373
model_183,10.0,0.01,0.9999,10,2000,229,180554.47598253275,5.681222707423581,62.633187772925766,0.21453935866112264,0.15225563400403733,0.4302222231835936,0.30635885859305845,0.33953843805821715,0.7356229950373284,0.06899370694636917,0.14394125255819293,4.956941176470586,6.724657918552034,4.536551296627327,-5.531504531295643,-11.127412851035684,-5.104729410726933,4.069868995633188,58.427947598253276,1.611353711790393,2.870401746724892
model_184,10.0,0.01,0.9999,10,4000,229,180554.47598253275,5.681222707423581,37.06550218340611,0.18235518346048551,0.11868020202555021,0.30843702903862646,0.20224145273293298,0.20263285284798258,0.44123936328534324,0.06707885653270057,0.13637706560059276,5.198162436548218,6.552412182741116,2.742365387996602,-5.402046066537838,-8.693388463383693,-7.324060457634561,2.432314410480349,34.633187772925766,3.2489082969432315,1.5946346433770018
model_185,10.0,0.01,0.9999,50,500,229,180554.47598253275,5.681222707423581,119.36244541484716,0.16661273977310456,0.13950870970017132,0.3738167665147281,0.31399432771524993,0.5134337713261422,0.780192858487233,0.0634472132147046,0.10611678782665868,3.346163636363631,5.275057272727264,7.96291506862958,-9.883097729752683,-20.57255412713978,-6.634439400054767,4.5196506550218345,111.75109170305677,1.1615720524017468,3.891804949053859
model_186,10.0,0.01,0.9999,50,1000,229,180554.47598253275,5.681222707423581,84.7467248908297,0.1886150267556365,0.14995071426023995,0.40063364791406697,0.3192789587524887,0.43168832373494587,0.7538925683158922,0.06708462205375326,0.12312994195450189,3.986779816513755,5.914799999999994,5.837978688856027,-7.153448743528837,-14.742666512659218,-5.629582217042248,4.323144104803493,79.17467248908297,1.3580786026200873,3.495219796215431
model_187,10.0,0.01,0.9999,50,2000,229,180554.47598253275,5.681222707423581,55.80786026200873,0.2055647862343205,0.14207423225172675,0.3883353780929293,0.2684887961637631,0.28271848132174354,0.6354544252020492,0.06858667586609594,0.14348156192054737,5.094567441860461,6.751668837209296,3.9374038708340273,-5.585019663109321,-10.57704672672984,-5.822630585447533,3.572052401746725,52.1528384279476,2.109170305676856,2.454852983988357
model_188,10.0,0.01,0.9999,50,4000,229,180554.47598253275,5.681222707423581,34.66812227074236,0.16768382345741684,0.10996718317985128,0.2699805064726202,0.1771898852532215,0.15421872060068822,0.37857949803428864,0.058351838097391515,0.1315834147536003,5.24524175824175,6.5480956043955985,2.535401721378436,-5.535736034703531,-8.621011869431609,-7.783491130439929,2.1790393013100435,32.48908296943232,3.502183406113537,1.4566200873362465
model_189,10.0,0.01,0.9999,200,500,229,180554.47598253275,5.681222707423581,76.07423580786026,0.1733586161590361,0.13623196987327063,0.34406593909623445,0.2748780865190317,0.3902061512708829,0.6241084785009778,0.06908560618275993,0.12037251067557067,3.7503899999999986,5.629033000000001,5.215283878164999,-7.2719021758979965,-14.053565744160977,-6.649629343731571,3.663755458515284,70.9475982532751,2.017467248908297,2.9725385735080057
model_190,10.0,0.01,0.9999,200,1000,229,180554.47598253275,5.681222707423581,60.97379912663755,0.1874492723586261,0.13903763995341634,0.3534285074863753,0.26879778731387116,0.3364018448657544,0.6001422319011581,0.07090379598606536,0.135656170414459,4.274,5.981150753768845,4.2324014228727656,-6.277838312663123,-11.722209718832929,-6.490150426172106,3.489082969432314,56.903930131004365,2.1921397379912664,2.6650101892285294
model_191,10.0,0.01,0.9999,200,2000,229,180554.47598253275,5.681222707423581,44.44978165938865,0.19036095603444425,0.1322772583908467,0.32852499482811337,0.23336355067142303,0.2521897812066063,0.5042201212892197,0.07514181176261324,0.14637484582504548,4.903312499999996,6.4901177083333295,3.1139027961824652,-5.479199866491394,-9.439371479264802,-6.78732366709159,2.88646288209607,41.51528384279476,2.7947598253275108,2.0361310043668124
model_192,10.0,0.01,0.9999,200,4000,229,180554.47598253275,5.681222707423581,29.982532751091703,0.16776478485628485,0.10995611479845627,0.2528702267616344,0.16795996595864626,0.1495919790743834,0.34278224522573353,0.07093887465550605,0.14312540949086913,5.195421965317915,6.344219653179193,2.154610271928193,-5.452454243211547,-8.10926138235745,-8.119683861411522,1.960698689956332,28.021834061135372,3.7205240174672487,1.3181397379912663
model_193,10.0,0.02,0.99,10,500,229,180554.47598253275,5.681222707423581,97.51528384279476,0.16855295859205136,0.14382236934068707,0.32137141862180013,0.2779583345118267,0.4369579702484917,0.6052250294158847,0.07884400553685982,0.12340174278196973,3.0848383838383917,4.556322222222227,6.261549949322527,-9.005030441538668,-17.669047294201977,-7.4022796571284095,3.7510917030567685,90.66375545851528,1.9301310043668123,3.35360116448326
model_194,10.0,0.02,0.99,10,1000,229,180554.47598253275,5.681222707423581,66.85152838427948,0.18527970559898224,0.15242728208150697,0.34226714051928314,0.2846387013934586,0.3854510271958255,0.5914031490386487,0.08311545481344322,0.13609903053740455,3.6688061224489843,5.170647959183678,4.483064677385753,-6.561011371836795,-12.48389807608404,-6.468563652900945,3.646288209606987,62.0,2.034934497816594,3.1044832605531294
model_195,10.0,0.02,0.99,10,2000,229,180554.47598253275,5.681222707423581,43.71615720524017,0.19490994319983226,0.144744881249014,0.33150214882105844,0.24383244164412718,0.2539298911409109,0.5084359193336846,0.08513123516319776,0.14950992784665113,4.589916230366497,6.0784450261780165,3.03768610474821,-5.287112706314344,-9.156566670819126,-6.605660833232259,3.034934497816594,40.60262008733624,2.646288209606987,2.162352256186316
model_196,10.0,0.02,0.99,10,4000,229,180554.47598253275,5.681222707423581,27.393013100436683,0.1606259817399662,0.11618619875947389,0.24091621573843205,0.17455550528477573,0.16788794588691838,0.3255028578750644,0.07923752239809843,0.13494506101529413,4.411666666666673,5.673090476190484,2.0113943749682326,-5.262927748890052,-7.66322616680046,-8.123913911113886,1.908296943231441,25.48471615720524,3.7729257641921397,1.3466812227074236
model_197,10.0,0.02,0.99,50,500,229,180554.47598253275,5.681222707423581,60.31877729257642,0.16220349379935295,0.12779491312740265,0.27742657983496055,0.222412473453227,0.2943075323084314,0.47240817093116094,0.07590986800827823,0.13371608262542883,3.802670391061453,5.237674860335197,3.7171966650391837,-7.256125786654485,-12.632669022321501,-8.122439321659405,2.703056768558952,56.55458515283843,2.978165938864629,2.1809141193595343
model_198,10.0,0.02,0.99,50,1000,229,180554.47598253275,5.681222707423581,46.069868995633186,0.1703873411505106,0.1299385045404171,0.28315513098513195,0.2188325621773554,0.2599096767604345,0.45664866393417636,0.07815907979755948,0.14205790187731046,4.1854463276836205,5.57029943502825,2.998667660664841,-6.154654807984543,-10.247286602162532,-7.745893496048386,2.5458515283842793,43.09170305676856,3.1353711790393013,1.936122270742357
model_199,10.0,0.02,0.99,50,2000,229,180554.47598253275,5.681222707423581,33.41048034934498,0.1697385424150863,0.12337450085678112,0.26492556328763844,0.19376606834359977,0.19616919848425116,0.3866744028155536,0.07859351244277654,0.14584923960858207,4.682414201183431,5.929005917159763,2.2624556607760664,-5.488759788575734,-8.441717572619854,-7.898743778649744,2.165938864628821,31.231441048034934,3.51528384279476,1.5300524017467252
model_200,10.0,0.02,0.99,50,4000,229,180554.47598253275,5.681222707423581,22.759825327510917,0.14132106818393794,0.10145981781410804,0.20043831163104153,0.14470107241071462,0.1313517222424235,0.2684378244839329,0.06894854768071944,0.13022205178015583,4.676899328859064,5.737249664429529,1.6506814212762113,-5.501313523732998,-7.4947600400510375,-8.941271488281403,1.4672489082969433,21.292576419213972,4.213973799126638,1.0464279475982532
model_201,10.0,0.02,0.99,200,500,229,180554.47598253275,5.681222707423581,32.82096069868996,0.11987934853848689,0.09164337263958168,0.2030597171292007,0.1580598094190132,0.18985351029083367,0.3280642556490232,0.056570433291830285,0.10615275843135413,4.191942028985517,5.725765217391316,2.388578975604767,-6.060822979666533,-8.948099512691659,-8.892293883459647,1.777292576419214,30.624454148471617,3.903930131004367,1.373193595342066
model_202,10.0,0.02,0.99,200,1000,229,180554.47598253275,5.681222707423581,28.362445414847162,0.12514032301132108,0.09374526337720311,0.205545593587727,0.15688007178096014,0.17724387344538897,0.31912008846249795,0.061928478828655584,0.1130004993238994,4.346304347826098,5.774255072463777,2.0859741779177803,-5.733335597763869,-8.223075530928536,-8.798509299303806,1.7074235807860263,26.46288209606987,3.9737991266375547,1.2824716157205232
model_203,10.0,0.02,0.99,200,2000,229,180554.47598253275,5.681222707423581,22.716157205240176,0.12549450733109838,0.08932065023436705,0.19729246987815824,0.14148874934909664,0.13822774465594911,0.2812890255704281,0.05935791390486571,0.1166759328612759,4.8290375939849675,6.182314285714294,1.696457607011135,-5.439188263327928,-7.4190544834994245,-8.859735502587158,1.497816593886463,21.213973799126638,4.183406113537118,1.060445414847161
model_204,10.0,0.02,0.99,200,4000,229,180554.47598253275,5.681222707423581,16.58515283842795,0.0978090737306578,0.0710996167545662,0.13797208956985504,0.10226996743981609,0.08814068990346924,0.17929537818119887,0.05069012083724738,0.09947336992170282,4.615117117117123,5.620376576576583,1.3053063766518023,-5.570156004244452,-7.006399043969041,-9.651161121936742,1.0305676855895196,15.554585152838428,4.650655021834061,0.730349344978166
model_205,10.0,0.02,0.9999,10,500,229,180554.47598253275,5.681222707423581,140.3231441048035,0.16279118389572245,0.13680189197383413,0.3735085686268577,0.3187381298760723,0.5921750724088253,0.8230041147168041,0.06218447733207339,0.10254578300829266,2.952071748878917,4.88165381165919,9.711426294578057,-11.1846267407137,-23.68307388729984,-6.765097490564734,4.764192139737991,130.62008733624455,0.9170305676855895,4.270675400291122
model_206,10.0,0.02,0.9999,10,1000,229,180554.47598253275,5.681222707423581,93.59825327510917,0.1912077349420995,0.1559214735463133,0.41195163610773244,0.341479778598708,0.515608198420297,0.7943650018816985,0.07061698940162695,0.12373982478233995,3.584850678733028,5.519966515837101,6.583458485034717,-7.497914169067597,-15.845878327823842,-5.380700648641441,4.606986899563319,87.06986899563319,1.074235807860262,3.929877729257643
model_207,10.0,0.02,0.9999,10,2000,229,180554.47598253275,5.681222707423581,58.77292576419214,0.21349060500706615,0.14888756723693286,0.41000512182482457,0.2875001484712197,0.3088277731772466,0.6845825831986889,0.07024417719541176,0.1473890306247717,4.989423255813946,6.8041023255813915,4.2176094812491,-5.50578867772671,-10.748264106134338,-5.452236553042547,3.8558951965065504,54.786026200873366,1.8253275109170306,2.7102882096069876
model_208,10.0,0.02,0.9999,10,4000,229,180554.47598253275,5.681222707423581,35.353711790393014,0.17950085673601884,0.11599247655167827,0.29287326991663415,0.19135968422888225,0.1904254784231666,0.40806942401149954,0.06737091767368197,0.13822734349105847,5.106376344086017,6.568280645161283,2.593598371414525,-5.3754460831221165,-8.51403874302181,-7.4699052116875535,2.3187772925764194,33.03493449781659,3.3624454148471616,1.5544832605531298
model_209,10.0,0.02,0.9999,50,500,229,180554.47598253275,5.681222707423581,104.51528384279476,0.1740102209541887,0.1404998299187681,0.3640106749394462,0.29698915329180975,0.4605953636938739,0.7164604361303566,0.0679381000659075,0.11594590375896087,3.622206572769951,5.409858215962438,6.768677860959593,-9.089270486185773,-18.43268920022954,-6.801840605146421,4.1965065502183405,97.80786026200873,1.48471615720524,3.5401542940320243
model_210,10.0,0.02,0.9999,50,1000,229,180554.47598253275,5.681222707423581,75.7117903930131,0.1945559425076244,0.14962151080808475,0.38858150857884055,0.3013156607478974,0.3957033319735606,0.6990713645318064,0.07215222199811622,0.13223086751959823,4.1741415094339605,5.972799999999997,5.095539044488559,-6.781059603890274,-13.539237633008131,-5.912887619899031,4.048034934497816,70.6593886462882,1.6331877729257642,3.1878835516739454
model_211,10.0,0.02,0.9999,50,2000,229,180554.47598253275,5.681222707423581,51.05240174672489,0.19963529598373464,0.13964634179881594,0.3608122889352136,0.2537555638205726,0.27173895866099823,0.5787489300236539,0.07439349849612471,0.1449273072767467,4.971209756097559,6.614211707317068,3.541920555328825,-5.525788577811884,-10.082814970671024,-6.225441320246943,3.2794759825327513,47.724890829694324,2.4017467248908297,2.3029374090247465
model_212,10.0,0.02,0.9999,50,4000,229,180554.47598253275,5.681222707423581,32.43668122270742,0.1704637855180322,0.11183986634410781,0.26951330479554697,0.17792782600981163,0.16567969020447829,0.37438638829275867,0.06671128565254104,0.13661981996497485,5.048499999999996,6.3195633333333285,2.339171057781743,-5.44432784700539,-8.32209392722286,-7.870073627857354,2.109170305676856,30.32751091703057,3.572052401746725,1.4197583697234368
model_213,10.0,0.02,0.9999,200,500,229,180554.47598253275,5.681222707423581,65.17903930131004,0.1640894725491519,0.13018484766824162,0.3151603979792856,0.25279623260346057,0.3432087488245978,0.5579622178774504,0.0689735603172133,0.11903675073242691,3.827632432432435,5.650139459459463,4.515488815177611,-6.826566506312271,-12.608393472906084,-7.005522018648552,3.2925764192139737,60.66812227074236,2.388646288209607,2.6435283842794757
model_214,10.0,0.02,0.9999,200,1000,229,180554.47598253275,5.681222707423581,53.31004366812227,0.17289149157928185,0.13035834242356126,0.32026293911031734,0.24543600988439787,0.29964193233201714,0.5341809288123185,0.07070928807416875,0.12730004788172622,4.322109289617489,5.969180327868855,3.7384212195596334,-6.050068107775342,-10.791585837390187,-6.875815793186261,3.126637554585153,49.68122270742358,2.554585152838428,2.3685764192139733
model_215,10.0,0.02,0.9999,200,2000,229,180554.47598253275,5.681222707423581,39.943231441048034,0.1757045739204218,0.12535329645315418,0.30020526658849267,0.21719949443760905,0.22733915483722827,0.45221450531943724,0.07173073642037786,0.1365209940535309,4.821528735632184,6.4758551724137945,2.8097806005958104,-5.423171187787117,-8.96595435864558,-7.140862571790201,2.6375545851528384,37.262008733624455,3.0436681222707422,1.8512634643376997
model_216,10.0,0.02,0.9999,200,4000,229,180554.47598253275,5.681222707423581,27.62882096069869,0.14574726963948068,0.09783431934995669,0.22083269383893647,0.14940489898678733,0.12909488761659324,0.2974191839783928,0.06321922653979598,0.12564968813270563,5.234493506493505,6.445525974025975,2.013191734587482,-5.556349943369192,-8.000363444875132,-8.513382493926265,1.7641921397379912,25.8646288209607,3.9170305676855897,1.1907365356623
model_217,10.0,0.04,0.99,10,500,229,180554.47598253275,5.681222707423581,84.38427947598254,0.16127867978622126,0.1344076591223434,0.296467710243726,0.25281279883797997,0.3776515525744912,0.5424588233925506,0.07540787749091972,0.1253301275767991,3.240806451612908,4.675498924731192,5.263122023331091,-8.384552605068913,-15.885166030990744,-7.6560799532433705,3.432314410480349,78.43231441048034,2.2489082969432315,3.01579330422125
model_218,10.0,0.04,0.99,10,1000,229,180554.47598253275,5.681222707423581,58.82532751091703,0.1763443612933929,0.14300626319633217,0.3140443853098782,0.25998398376239645,0.3348293563615937,0.532314027696766,0.08079506966934041,0.13788784801867465,3.731945945945958,5.141774054054062,3.867002248477121,-6.325684220222959,-11.54482077762839,-6.842753496105395,3.314410480349345,54.55458515283843,2.3668122270742358,2.775432314410478
model_219,10.0,0.04,0.99,10,2000,229,180554.47598253275,5.681222707423581,39.209606986899566,0.17971406794663852,0.12998103950996795,0.29563208311614253,0.21417761272252533,0.2195309410599675,0.44337384295642707,0.08045543440862521,0.14520407255183065,4.7051200000000035,6.108145142857149,2.6872382765589586,-5.243429103325357,-8.704247763867512,-6.971535056897074,2.7467248908296944,36.39301310043668,2.9344978165938866,1.9524017467248898
model_220,10.0,0.04,0.99,10,4000,229,180554.47598253275,5.681222707423581,24.951965065502183,0.1497985638021944,0.10412517293611935,0.218867322209429,0.15341351581988066,0.13901390479543574,0.29442492925346764,0.07189704940529748,0.1311987392775039,4.687538461538465,5.779453846153853,1.8167004025970275,-5.335383781822435,-7.520005589196368,-8.465780301716253,1.7336244541484715,23.21834061135371,3.947598253275109,1.2141077147016006
model_221,10.0,0.04,0.99,50,500,229,180554.47598253275,5.681222707423581,49.45851528384279,0.14671106379696064,0.11045778716934528,0.24962834170492768,0.1929321980902808,0.2468428648013801,0.41366771411081715,0.0648557713495141,0.12252779021676657,4.08239263803682,5.484808588957062,3.169728167742428,-6.814890078522889,-11.21827173318334,-8.451627198790916,2.3668122270742358,46.36244541484716,3.314410480349345,1.8729694323144095
model_222,10.0,0.04,0.99,50,1000,229,180554.47598253275,5.681222707423581,39.209606986899566,0.15520191061316507,0.11475618954331883,0.255140967099548,0.19338544531859136,0.2268642872097791,0.39943257430413864,0.0684361142959938,0.13137355327732547,4.298185185185193,5.6241851851851985,2.606416445183429,-6.04530575621374,-9.518864510500576,-8.22555694675591,2.2183406113537116,36.65502183406114,3.462882096069869,1.6777845705967962
model_223,10.0,0.04,0.99,50,2000,229,180554.47598253275,5.681222707423581,29.314410480349345,0.1532696900999006,0.10738474885892642,0.23580411569198292,0.16752970435170705,0.15830604485562103,0.33672346647558565,0.06643766116389108,0.13521611158166352,4.892358974358979,6.0399782051282145,2.010844309320841,-5.586021260307934,-8.161468092170912,-8.446769460096968,1.8689956331877728,27.43231441048035,3.8122270742358078,1.304040756914118
model_224,10.0,0.04,0.99,50,4000,229,180554.47598253275,5.681222707423581,20.37991266375546,0.1284620118564899,0.09159121244024881,0.17981600381549226,0.12948150781315296,0.11351213004822046,0.23318647737797493,0.06411552497414846,0.12137626634722089,4.66116176470589,5.766188235294128,1.4958933388809745,-5.519274186299417,-7.293681369643405,-9.199756184147073,1.3100436681222707,19.069868995633186,4.37117903930131,0.9154061135371171
model_225,10.0,0.04,0.99,200,500,229,180554.47598253275,5.681222707423581,28.580786026200872,0.10471848600297815,0.0790835447525539,0.17574961551326426,0.13587466239328716,0.16082688645943205,0.2830693085348878,0.049964515195027336,0.0954035842660173,4.443748031496081,5.799064566929152,2.1335550484062695,-6.022862491393992,-8.527321070217292,-9.220414861370989,1.519650655021834,26.7117903930131,4.1615720524017465,1.1398457059679743
model_226,10.0,0.04,0.99,200,1000,229,180554.47598253275,5.681222707423581,25.03056768558952,0.1088907997838056,0.08112572345122138,0.17802415257709653,0.13554228709062083,0.15018231511617075,0.27579908603540765,0.05228469847924103,0.10013846769169223,4.626777777777796,5.926468253968272,1.8797209030498045,-5.793751567670553,-7.984555092206591,-9.191799587061922,1.4585152838427948,23.41048034934498,4.222707423580786,1.060474526928673
model_227,10.0,0.04,0.99,200,2000,229,180554.47598253275,5.681222707423581,20.38427947598253,0.11003096812802488,0.07642839597394806,0.17181525042030604,0.12078470406147587,0.11236765952602068,0.24738180377147756,0.04918178378473571,0.10498517055497761,5.144601626016275,6.334076422764246,1.5501925631014013,-5.5433354557009356,-7.314769736646707,-9.234037529201851,1.296943231441048,19.078602620087338,4.384279475982533,0.8931644832605509
model_228,10.0,0.04,0.99,200,4000,229,180554.47598253275,5.681222707423581,15.069868995633188,0.08875445919539271,0.0631196900898536,0.12434071987673055,0.09032853665717289,0.07687630533122441,0.15835342982787112,0.04444032705983047,0.09030492553218958,4.736116504854384,5.728400000000017,1.210702319971481,-5.636530683169741,-6.934433055891267,-9.891509627813344,0.9039301310043668,14.16593886462882,4.777292576419214,0.6221513828238708
model_229,10.0,0.04,0.9999,10,500,229,180554.47598253275,5.681222707423581,117.20524017467248,0.16715845697803608,0.14307397198861413,0.34509601686637764,0.2983466783904836,0.49984284345959146,0.6946203199574635,0.07044856386032661,0.11340543097101875,3.0978086124401942,4.892193301435406,7.873271062849264,-9.931117782593113,-20.36026076715155,-6.982921836165421,4.279475982532751,109.1004366812227,1.4017467248908297,3.8045502183406117
model_230,10.0,0.04,0.9999,10,1000,229,180554.47598253275,5.681222707423581,79.91266375545851,0.1897749965238142,0.1577735104904638,0.37480430782989954,0.31410727768226177,0.4395527076171823,0.6783275744006543,0.07926821842332116,0.13086368221815686,3.7046250000000045,5.449563461538466,5.490589926931457,-6.994984996525672,-14.104978389446542,-5.889769959453884,4.122270742358078,74.2532751091703,1.5589519650655022,3.481656477438137
